CustomerID,Gender,Age,Tenure,Contract,MonthlyCharges,TotalCharges,PaymentMethod,JoinDate,LastInteraction,Churn,InternetService,OnlineSecurity,TechSupport,DeviceProtection,StreamingTV,StreamingMovies,Region,IncomeGroup,FeedbackScore,ComplaintRaised
CUST9071,Male,72.0,49.0,Two year,29.48,196.68,Mailed Check,2016-09-07,2023-04-04,No,DSL,,maybe,Yes,Yes,Yes,N/A,Medium,4,Yes
CUST6379,Male,65.0,17.0,Month-to-month,112.59,1724.92,Mailed Check,2021-03-12,2022-04-08,No,Fiber Optic,N/A,Yes,unknown,?,No,North,High,99,1
CUST9555,Male,42.0,65.0,Month-to-month,34.13,164.34,Mailed Check,2020-10-24,2022-01-12,No,Fiber Optic,N/A,maybe,unknown,?,No,North,richhh,6,No
CUST8785,Other,27.0,30.0,Month-to-month,46.36,6175.63,Mailed Check,2018-09-20,2023-04-06,No,None,,Yes,unknown,No,No,N/A,Low,good,0
CUST8717,Male,54.0,35.0,Two year,118.35,7772.23,Bank Transfer,2020-07-24,2023-05-08,No,??,,No,No,?,Yes,N/A,High,7,No
CUST10018,Male,42.0,21.0,One year,68.37,3099.69,Credit Card,2016-10-11,2022-03-06,No,Fiber Optic,N/A,,unknown,No,Yes,West,richhh,good,0
CUST10096,Male,20.0,15.0,Month-to-month,91.21,1146.9,Bank Transfer,2020-05-31,2022-10-03,No,Satellite,Yes,Yes,No,?,No,West,Medium,7,Yes
CUST6484,Male,20.0,60.0,Month-to-month,78.28,7771.7,Bank Transfer,2018-08-12,2023-10-31,No,Satellite,,No,No,?,No,East,Medium,8,1
CUST6580,Other,75.0,35.0,Month-to-month,112.94,5762.4,Electronic Check,2018-05-01,2023-10-25,No,Satellite,,,Yes,Yes,corrupt,South,richhh,4,No
CUST6095,Male,53.0,31.0,Two year,89.11,7975.76,Electronic Check,2021-05-10,2022-02-09,No,DSL,,maybe,Yes,?,corrupt,West,richhh,-1,Yes
CUST6053,Female,42.0,41.0,One year,43.9,652.0,Mailed Check,2015-07-27,2023-12-24,No,None,Yes,maybe,No,No,No,North,richhh,6,No
CUST1693,Other,46.0,42.0,Two year,67.49,6110.89,Credit Card,2019-09-07,2022-09-11,No,None,No,Yes,No,Yes,corrupt,N/A,High,8,No
CUST3533,Female,73.0,25.0,Two year,53.1,7503.97,Bank Transfer,2018-09-10,2022-07-12,No,DSL,Yes,No,Yes,Yes,Yes,North,High,10,0
CUST5630,Other,25.0,15.0,One year,47.96,5549.67,Bank Transfer,2021-06-11,2022-08-27,No,Fiber Optic,No,maybe,No,?,Yes,North,richhh,1,0
CUST1982,Female,32.0,51.0,One year,75.2,2781.66,Mailed Check,2019-10-16,2023-10-22,No,Satellite,Yes,Yes,No,?,No,East,richhh,5,0
CUST8670,Male,78.0,7.0,One year,91.54,1841.0,Credit Card,2015-01-16,2022-09-03,No,DSL,No,No,Yes,Yes,No,N/A,50000,6,1
CUST1079,Female,59.0,14.0,One year,107.28,5996.45,Electronic Check,2017-06-06,2022-09-04,Yes,None,No,,No,Yes,corrupt,East,High,1,No
CUST6406,Female,51.0,42.0,Two year,29.91,4879.66,Credit Card,2016-11-03,2023-01-20,No,None,Yes,Yes,No,?,Yes,N/A,Low,2,1
CUST8064,Male,19.0,11.0,Two year,34.99,308.73,Bank Transfer,2016-09-21,2022-07-14,No,DSL,N/A,No,Yes,?,Yes,North,Medium,1,No
CUST9629,Other,23.0,36.0,Month-to-month,31.85,6506.94,Bank Transfer,2017-03-03,2023-07-29,No,Fiber Optic,N/A,No,unknown,Yes,corrupt,South,High,6,1
CUST10498,Male,56.0,16.0,Month-to-month,88.75,5444.02,Mailed Check,2019-06-03,2023-05-30,No,Fiber Optic,No,No,No,Yes,corrupt,N/A,High,6,No
CUST9733,Other,46.0,10.0,Two year,72.23,1176.32,Electronic Check,2020-09-23,2022-07-31,Yes,None,No,No,unknown,?,corrupt,N/A,Low,1,Yes
CUST8006,Other,23.0,61.0,Two year,51.33,2217.15,Bank Transfer,2017-01-12,2023-12-18,No,??,,maybe,No,No,Yes,East,Medium,8,0
CUST6071,Other,22.0,50.0,One year,65.72,3557.48,Electronic Check,2020-08-07,2022-05-01,No,Fiber Optic,,,unknown,No,corrupt,N/A,High,-1,Yes
CUST1261,Female,78.0,66.0,Month-to-month,65.06,2200.19,Mailed Check,2016-12-01,2022-03-28,Yes,DSL,,,No,No,Yes,West,Medium,4,Yes
CUST3142,Male,58.0,13.0,Month-to-month,87.83,1442.38,Electronic Check,2018-01-10,2023-03-01,No,??,Yes,maybe,No,Yes,No,North,Low,10,Yes
CUST7458,Other,56.0,14.0,Month-to-month,80.67,6572.12,Credit Card,2018-10-08,2022-02-04,No,None,,No,unknown,?,No,West,High,3,1
CUST3268,Female,77.0,49.0,Month-to-month,119.28,2029.45,Electronic Check,2021-03-23,2023-10-22,No,Satellite,No,Yes,unknown,No,Yes,N/A,50000,1,1
CUST1445,Male,71.0,70.0,Two year,23.05,2754.98,Credit Card,2021-04-15,2023-09-14,Yes,DSL,N/A,maybe,Yes,Yes,Yes,East,Medium,1,1
CUST5995,Male,58.0,0.0,Month-to-month,118.19,3460.28,Bank Transfer,2020-04-13,2022-04-12,No,None,N/A,,No,No,Yes,East,50000,99,Yes
CUST8914,Female,40.0,63.0,Two year,112.95,5715.84,Electronic Check,2019-10-26,2022-06-19,Yes,??,,,unknown,?,No,South,50000,8,No
CUST4649,Male,60.0,67.0,Month-to-month,90.45,5401.35,Mailed Check,2020-10-16,2023-05-04,No,Fiber Optic,,maybe,Yes,Yes,No,East,Medium,good,No
CUST9371,Male,39.0,3.0,One year,80.83,2383.04,Mailed Check,2019-11-02,2022-06-02,No,??,Yes,,Yes,Yes,Yes,North,richhh,good,1
CUST4314,Male,74.0,33.0,One year,80.39,738.35,Electronic Check,2017-03-24,2023-05-18,No,DSL,Yes,Yes,unknown,?,Yes,South,50000,99,No
CUST2701,Male,78.0,7.0,Month-to-month,64.92,2397.77,Bank Transfer,2015-08-04,2022-05-31,Yes,Fiber Optic,,maybe,unknown,?,No,N/A,50000,4,1
CUST3526,Female,19.0,33.0,Month-to-month,106.42,2211.9,Electronic Check,2020-12-17,2022-05-16,No,Satellite,No,,unknown,?,No,N/A,Low,1,No
CUST7560,Male,36.0,67.0,Two year,77.65,7942.62,Electronic Check,2020-01-26,2023-05-06,No,None,N/A,,Yes,No,Yes,West,50000,-1,Yes
CUST1068,Female,75.0,29.0,One year,103.16,60.61,Bank Transfer,2020-03-11,2023-12-03,No,Satellite,Yes,Yes,unknown,Yes,corrupt,N/A,50000,1,1
CUST2168,Other,18.0,48.0,Two year,26.5,1566.64,Bank Transfer,2019-01-01,2023-09-09,No,None,,,No,?,Yes,West,Low,good,No
CUST1048,Female,30.0,51.0,One year,58.37,2230.45,Electronic Check,2019-12-21,2023-11-11,No,DSL,Yes,maybe,unknown,Yes,No,East,richhh,5,No
CUST2053,Male,18.0,56.0,Month-to-month,79.89,3498.69,Electronic Check,2020-03-16,2023-10-26,Yes,DSL,N/A,No,Yes,?,No,South,richhh,3,Yes
CUST1084,Male,47.0,3.0,One year,21.87,3279.74,Electronic Check,2016-05-01,2022-11-08,No,??,No,No,Yes,Yes,No,N/A,50000,9,1
CUST1880,Other,32.0,7.0,One year,119.21,5890.58,Bank Transfer,2015-08-15,2023-05-16,No,Satellite,,maybe,No,?,Yes,East,High,1,Yes
CUST3651,Male,72.0,30.0,One year,76.59,4322.41,Mailed Check,2019-03-25,2022-01-02,Yes,DSL,No,Yes,Yes,Yes,corrupt,N/A,Medium,99,1
,,,,,,,,,,,,,,,,,,,,
CUST3439,Female,46.0,15.0,Month-to-month,22.29,4254.18,Electronic Check,2020-02-24,2022-02-16,Yes,None,No,No,No,No,No,N/A,50000,good,Yes
CUST7080,Female,70.0,18.0,One year,92.31,6946.88,Mailed Check,2019-07-09,2023-05-17,No,DSL,Yes,,unknown,?,Yes,South,richhh,9,Yes
CUST5817,Male,46.0,68.0,Two year,37.38,2138.99,Bank Transfer,2019-09-06,2023-06-15,Yes,??,No,,unknown,No,No,South,High,3,0
CUST2467,Other,53.0,47.0,One year,100.07,3458.48,Electronic Check,2015-03-05,2023-03-07,Yes,None,Yes,No,Yes,No,No,N/A,50000,99,1
CUST8163,Female,33.0,55.0,One year,41.85,7216.87,Electronic Check,2016-12-09,2022-04-22,No,Satellite,N/A,No,Yes,No,Yes,West,Low,8,Yes
CUST5601,Female,73.0,9.0,One year,23.06,5872.09,Bank Transfer,2019-04-21,2023-12-16,No,None,Yes,No,Yes,?,No,East,Medium,7,0
CUST3441,Other,33.0,10.0,Month-to-month,78.92,4597.66,Bank Transfer,2015-08-27,2023-03-09,No,None,No,maybe,No,?,No,West,Medium,6,Yes
CUST5782,Male,78.0,21.0,One year,83.69,7551.87,Electronic Check,2018-08-05,2022-10-03,Yes,??,Yes,Yes,unknown,No,Yes,West,Low,6,Yes
CUST1230,Other,32.0,21.0,One year,67.96,4212.32,Bank Transfer,2019-02-07,2023-07-11,No,None,,maybe,unknown,No,Yes,West,High,4,0
CUST2320,Other,48.0,55.0,Two year,58.28,2060.35,Electronic Check,2015-02-06,2022-04-28,No,DSL,N/A,maybe,Yes,No,Yes,East,50000,8,No
CUST1041,Other,53.0,39.0,Two year,93.44,6829.77,Mailed Check,2018-09-17,2022-11-15,No,DSL,No,No,No,No,Yes,North,50000,9,1
CUST1777,Male,25.0,54.0,Month-to-month,87.88,7219.25,Electronic Check,2019-02-17,2022-01-27,Yes,Fiber Optic,,,unknown,Yes,Yes,East,50000,3,1
CUST10044,Male,57.0,16.0,Two year,65.43,1160.99,Credit Card,2017-05-01,2022-10-06,Yes,Satellite,N/A,Yes,unknown,?,Yes,N/A,Low,8,Yes
CUST10486,Other,67.0,1.0,Month-to-month,20.46,5341.7,Bank Transfer,2015-02-22,2022-01-26,Yes,None,,Yes,Yes,Yes,No,South,richhh,5,1
CUST2729,Other,50.0,64.0,One year,85.39,7646.47,Mailed Check,2016-09-24,2022-05-27,No,Fiber Optic,No,No,No,No,corrupt,N/A,Medium,9,0
CUST4060,Other,76.0,55.0,Two year,106.75,2140.67,Credit Card,2018-09-18,2023-12-06,No,Satellite,Yes,No,Yes,?,corrupt,South,Low,4,No
CUST1579,Female,79.0,6.0,Month-to-month,95.12,903.62,Credit Card,2018-05-17,2023-04-30,No,Fiber Optic,Yes,Yes,No,Yes,Yes,West,Medium,10,Yes
CUST6015,Male,38.0,47.0,Two year,27.8,1621.69,Credit Card,2019-06-11,2022-09-23,No,Fiber Optic,Yes,Yes,No,No,No,South,50000,8,1
CUST10522,Other,23.0,22.0,Month-to-month,115.62,2867.48,Electronic Check,2021-08-22,2022-04-04,Yes,??,Yes,,unknown,?,corrupt,South,High,1,1
CUST7756,Other,41.0,8.0,Two year,22.89,7394.45,Electronic Check,2016-11-27,2023-03-12,No,DSL,Yes,maybe,Yes,No,No,East,richhh,good,1
CUST6365,Other,22.0,53.0,Two year,63.45,3599.68,Credit Card,2020-12-12,2022-08-31,No,DSL,N/A,No,unknown,?,corrupt,N/A,Medium,10,Yes
CUST2491,Other,78.0,31.0,Month-to-month,94.54,7251.2,Mailed Check,2020-11-27,2023-04-23,Yes,Fiber Optic,Yes,maybe,unknown,Yes,Yes,North,High,-1,Yes
CUST8747,Other,42.0,34.0,Two year,78.14,6478.55,Bank Transfer,2019-11-28,2022-08-05,No,??,N/A,No,unknown,Yes,No,North,Medium,9,Yes
CUST10177,Other,53.0,66.0,Month-to-month,30.53,1824.05,Mailed Check,2019-09-23,2022-09-03,Yes,Fiber Optic,No,maybe,unknown,Yes,No,North,50000,7,1
CUST1061,Male,28.0,31.0,Month-to-month,60.45,7835.31,Electronic Check,2016-12-15,2022-04-27,No,Fiber Optic,,No,Yes,?,corrupt,N/A,Low,7,1
CUST5503,Female,53.0,50.0,One year,38.32,6931.61,Electronic Check,2016-07-30,2022-01-21,No,??,Yes,maybe,unknown,?,Yes,East,High,7,No
CUST8078,Male,41.0,36.0,Month-to-month,88.84,5320.89,Mailed Check,2019-04-24,2022-05-11,Yes,Fiber Optic,,No,Yes,Yes,No,N/A,Low,3,Yes
CUST7685,Female,34.0,67.0,Two year,52.1,404.38,Mailed Check,2018-06-11,2022-04-27,No,Fiber Optic,,maybe,Yes,?,Yes,South,50000,9,1
CUST1402,Other,46.0,7.0,One year,78.59,5505.74,Credit Card,2018-11-05,2022-03-08,No,None,No,Yes,Yes,Yes,Yes,East,richhh,6,No
CUST1332,Male,40.0,17.0,Month-to-month,31.71,2515.57,Electronic Check,2019-04-13,2022-09-12,Yes,Satellite,N/A,Yes,Yes,Yes,Yes,South,Low,3,1
CUST3084,Male,39.0,39.0,Month-to-month,62.76,1741.53,Bank Transfer,2018-09-01,2022-11-16,No,DSL,Yes,Yes,No,?,corrupt,West,50000,-1,0
CUST7991,Other,47.0,54.0,Month-to-month,107.98,3524.29,Credit Card,2019-09-19,2023-02-09,Yes,Fiber Optic,Yes,No,No,?,No,South,High,5,No
CUST1164,Female,21.0,2.0,Two year,61.43,6692.61,Bank Transfer,2016-02-20,2023-08-01,No,Fiber Optic,,,Yes,Yes,corrupt,West,Low,2,0
CUST5352,Female,38.0,0.0,Two year,107.15,2801.66,Bank Transfer,2021-02-21,2023-12-21,No,DSL,Yes,maybe,unknown,No,corrupt,North,Medium,7,Yes
CUST3715,Female,29.0,54.0,Month-to-month,97.33,2033.53,Mailed Check,2017-04-27,2022-04-16,No,None,N/A,No,No,?,No,North,Medium,7,0
CUST10016,Male,31.0,61.0,One year,85.56,5057.71,Electronic Check,2019-04-04,2023-05-06,No,DSL,No,maybe,No,?,No,West,Low,7,0
CUST6308,Female,54.0,50.0,One year,48.87,7241.02,Electronic Check,2018-03-04,2022-01-13,No,??,,,unknown,No,corrupt,N/A,Medium,9,Yes
CUST3755,Male,40.0,24.0,Two year,47.51,2680.97,Mailed Check,2018-12-21,2022-01-16,No,None,N/A,,Yes,No,No,North,Low,good,No
CUST6579,Other,40.0,21.0,Two year,51.85,6294.46,Mailed Check,2021-07-22,2022-10-30,No,Satellite,,,Yes,Yes,Yes,South,Low,2,0
,,,,,,,,,,,,,,,,,,,,
CUST2334,Other,21.0,45.0,Month-to-month,104.01,5572.56,Credit Card,2018-08-22,2023-02-08,No,Fiber Optic,,,unknown,No,corrupt,N/A,High,9,Yes
CUST9118,Other,69.0,34.0,Month-to-month,119.27,2183.53,Mailed Check,2021-11-17,2022-09-23,No,DSL,No,,unknown,Yes,corrupt,West,richhh,7,Yes
CUST3864,Female,47.0,10.0,Two year,41.24,1386.74,Bank Transfer,2017-06-13,2022-02-02,No,Fiber Optic,No,maybe,Yes,No,corrupt,South,Low,4,0
CUST2659,Female,74.0,16.0,Two year,96.4,2533.43,Mailed Check,2015-08-26,2023-05-25,No,DSL,N/A,No,Yes,?,No,East,richhh,6,0
CUST8880,Male,31.0,19.0,One year,41.24,1848.29,Mailed Check,2017-07-14,2022-04-22,No,??,No,maybe,No,?,corrupt,N/A,richhh,good,1
CUST1753,Male,47.0,24.0,Month-to-month,24.29,723.83,Mailed Check,2018-12-28,2022-04-25,No,None,No,Yes,No,Yes,No,West,Medium,10,No
CUST10287,Other,79.0,18.0,One year,74.25,6094.4,Mailed Check,2019-09-29,2023-05-25,No,DSL,N/A,,Yes,?,corrupt,North,Low,good,0
CUST1706,Other,58.0,36.0,Month-to-month,111.65,249.97,Credit Card,2017-01-05,2023-01-15,No,??,Yes,No,No,?,No,N/A,Low,6,No
,,,,,,,,,,,,,,,,,,,,
CUST9650,Female,61.0,27.0,Month-to-month,35.28,7371.68,Credit Card,2021-12-10,2022-12-18,No,None,,,unknown,No,No,North,richhh,9,No
CUST10974,Female,28.0,18.0,Two year,109.08,7142.7,Credit Card,2019-08-25,2022-08-18,Yes,DSL,Yes,No,unknown,?,No,N/A,richhh,6,No
CUST10679,Female,56.0,37.0,Month-to-month,49.77,2583.88,Electronic Check,2018-09-15,2023-11-12,No,Satellite,N/A,Yes,Yes,Yes,No,North,Medium,7,No
CUST7906,Male,47.0,22.0,Month-to-month,100.21,5178.75,Bank Transfer,2019-02-12,2023-05-06,No,Satellite,,maybe,unknown,?,No,North,High,9,Yes
CUST10653,Male,72.0,17.0,One year,108.53,6094.69,Mailed Check,2015-09-24,2023-09-22,Yes,Fiber Optic,N/A,,No,No,corrupt,South,Low,1,Yes
CUST10077,Female,51.0,6.0,Two year,50.2,1703.73,Electronic Check,2018-02-28,2022-09-11,No,Satellite,Yes,,unknown,?,No,East,50000,3,Yes
CUST2834,Male,36.0,38.0,Month-to-month,35.35,4280.38,Electronic Check,2015-10-17,2022-09-27,No,DSL,Yes,maybe,No,No,corrupt,West,50000,5,Yes
CUST5092,Female,48.0,14.0,Two year,103.63,5674.77,Bank Transfer,2016-07-05,2022-04-13,No,Satellite,Yes,,unknown,?,corrupt,North,Medium,3,0
CUST8393,Male,25.0,32.0,One year,88.06,7302.94,Bank Transfer,2015-03-27,2023-05-16,Yes,DSL,Yes,maybe,Yes,No,corrupt,South,Low,1,Yes
CUST10689,Female,36.0,22.0,Two year,47.16,2514.18,Credit Card,2018-03-29,2022-11-25,No,None,,Yes,unknown,No,Yes,South,Medium,10,Yes
CUST5602,Male,55.0,64.0,Month-to-month,64.67,2122.26,Bank Transfer,2020-05-04,2023-09-17,No,Satellite,No,,Yes,Yes,Yes,East,High,-1,No
CUST6198,Female,22.0,51.0,One year,60.61,2537.05,Credit Card,2015-03-23,2023-08-30,No,Fiber Optic,N/A,Yes,No,No,corrupt,East,Medium,7,0
CUST9930,Female,68.0,68.0,Two year,108.56,1023.23,Credit Card,2019-10-13,2023-03-10,No,Fiber Optic,No,,unknown,No,Yes,West,richhh,-1,1
CUST8410,Other,64.0,36.0,Month-to-month,82.3,5148.87,Bank Transfer,2021-07-15,2022-03-29,Yes,DSL,,maybe,Yes,?,No,West,richhh,-1,No
CUST4643,Other,42.0,17.0,Two year,53.47,504.13,Electronic Check,2020-01-30,2022-04-29,No,None,Yes,,Yes,?,No,South,Medium,9,0
CUST6521,Male,57.0,58.0,One year,103.97,1166.08,Mailed Check,2019-12-19,2022-01-12,No,??,Yes,Yes,No,Yes,Yes,West,Low,2,No
CUST7454,Female,36.0,6.0,Month-to-month,54.62,1074.65,Credit Card,2017-06-09,2023-10-01,No,None,N/A,,No,Yes,Yes,East,High,4,Yes
CUST3246,Other,54.0,39.0,Month-to-month,102.74,7736.93,Electronic Check,2016-01-22,2023-04-12,No,None,No,,unknown,?,corrupt,N/A,Low,good,0
CUST1835,Other,49.0,44.0,One year,78.76,6405.93,Credit Card,2017-09-15,2022-03-06,No,Fiber Optic,N/A,Yes,unknown,Yes,No,N/A,High,1,1
CUST9483,Male,50.0,6.0,One year,84.67,4863.74,Mailed Check,2019-08-27,2023-12-29,Yes,??,,No,Yes,Yes,Yes,North,richhh,8,1
CUST4706,Male,70.0,9.0,One year,40.43,4270.89,Electronic Check,2020-04-25,2022-09-27,No,Satellite,,Yes,No,No,corrupt,N/A,richhh,99,No
CUST1432,Male,30.0,52.0,Two year,27.98,2306.95,Electronic Check,2017-10-17,2022-09-16,Yes,Fiber Optic,N/A,No,Yes,?,Yes,North,50000,3,1
CUST4544,Female,39.0,53.0,Two year,72.39,5987.31,Mailed Check,2016-07-14,2023-05-30,Yes,Satellite,No,maybe,No,No,No,East,High,good,Yes
CUST8514,Male,52.0,22.0,Two year,110.04,6301.54,Bank Transfer,2019-04-25,2022-01-27,No,DSL,N/A,maybe,No,No,Yes,N/A,High,10,1
CUST7157,Female,35.0,36.0,Two year,79.03,1079.38,Mailed Check,2021-02-12,2023-12-08,No,??,,maybe,Yes,No,No,West,50000,-1,1
CUST5464,Other,59.0,62.0,Two year,29.53,7447.04,Electronic Check,2020-09-22,2022-09-10,No,None,N/A,maybe,No,No,corrupt,West,Medium,99,Yes
CUST8197,Female,52.0,39.0,Two year,53.29,2893.11,Bank Transfer,2019-02-14,2023-05-14,Yes,Fiber Optic,Yes,,No,No,Yes,North,50000,8,No
CUST2193,Male,39.0,50.0,One year,32.0,4865.38,Electronic Check,2018-02-05,2023-01-27,No,None,Yes,maybe,Yes,No,corrupt,West,High,6,0
CUST8094,Female,29.0,43.0,One year,60.49,4346.17,Mailed Check,2021-12-21,2022-01-26,No,DSL,,No,unknown,No,corrupt,East,High,99,0
CUST3906,Other,76.0,11.0,One year,46.23,3992.01,Electronic Check,2021-11-27,2023-02-19,No,??,N/A,,Yes,No,corrupt,South,50000,7,Yes
CUST9156,Other,36.0,39.0,One year,92.1,7243.27,Bank Transfer,2020-08-10,2023-03-23,Yes,??,Yes,maybe,unknown,?,No,West,Low,9,No
CUST8182,Male,20.0,12.0,One year,116.41,525.84,Credit Card,2019-10-30,2023-11-17,No,None,N/A,maybe,Yes,?,No,North,Medium,2,No
CUST10883,Female,66.0,49.0,Month-to-month,30.86,6442.74,Credit Card,2015-12-03,2023-12-26,No,Satellite,Yes,maybe,unknown,?,corrupt,West,Low,-1,No
CUST4290,Other,23.0,43.0,Two year,99.05,4144.76,Electronic Check,2017-11-28,2023-07-05,No,DSL,No,maybe,Yes,?,corrupt,N/A,richhh,3,1
CUST10160,Female,35.0,52.0,One year,104.4,1962.39,Electronic Check,2015-10-07,2023-03-08,Yes,None,N/A,,No,No,corrupt,West,50000,5,0
CUST7947,Female,23.0,12.0,Two year,91.0,5677.51,Mailed Check,2021-07-03,2022-03-11,No,??,No,Yes,Yes,?,corrupt,N/A,Medium,good,Yes
CUST3729,Female,25.0,58.0,One year,28.3,5790.53,Mailed Check,2021-05-19,2022-10-07,No,??,Yes,,Yes,No,corrupt,North,High,1,0
CUST4602,Male,78.0,31.0,One year,75.16,999.02,Credit Card,2015-08-04,2022-08-17,No,Fiber Optic,N/A,Yes,No,No,corrupt,West,Low,5,No
CUST1433,Female,48.0,57.0,Two year,40.73,7296.05,Bank Transfer,2021-02-15,2022-08-08,No,DSL,No,maybe,Yes,?,Yes,East,Medium,1,1
CUST4434,Female,49.0,6.0,One year,28.21,7933.67,Mailed Check,2021-04-03,2023-05-05,No,None,,maybe,No,?,No,N/A,richhh,6,0
CUST8162,Male,51.0,40.0,One year,88.59,4953.9,Credit Card,2017-05-26,2022-06-12,No,??,No,No,Yes,Yes,Yes,N/A,50000,-1,No
CUST10187,Female,62.0,67.0,Month-to-month,118.47,6340.19,Credit Card,2020-05-26,2023-07-24,No,Satellite,Yes,,Yes,?,No,South,Medium,2,0
CUST1104,Other,26.0,3.0,One year,98.08,7286.66,Mailed Check,2021-03-23,2022-04-15,No,??,Yes,No,No,?,Yes,North,Low,8,1
CUST5245,Other,47.0,8.0,One year,25.28,6884.57,Electronic Check,2016-04-13,2023-06-05,No,Satellite,,maybe,Yes,?,corrupt,N/A,Medium,7,No
CUST2656,Other,51.0,60.0,Two year,51.23,75.83,Credit Card,2015-05-06,2022-01-21,No,??,No,maybe,No,Yes,No,East,50000,1,No
CUST2533,Female,78.0,69.0,Month-to-month,67.14,1140.33,Credit Card,2015-11-27,2023-09-06,Yes,Fiber Optic,N/A,,No,No,No,West,High,10,0
CUST9949,Male,56.0,40.0,One year,89.48,2656.42,Credit Card,2017-09-19,2022-02-02,No,DSL,N/A,maybe,No,?,corrupt,North,Medium,10,0
CUST2332,Other,33.0,62.0,Two year,94.52,5413.11,Credit Card,2017-05-19,2023-02-15,No,Fiber Optic,No,maybe,unknown,?,Yes,East,Low,6,1
CUST6356,Male,30.0,64.0,Two year,41.88,2069.58,Mailed Check,2015-08-05,2022-09-08,No,DSL,N/A,No,unknown,No,No,South,50000,10,1
CUST9652,Other,41.0,68.0,Month-to-month,91.38,4432.15,Credit Card,2018-03-28,2022-11-29,Yes,Satellite,Yes,,unknown,Yes,No,West,Low,9,0
CUST2443,Other,64.0,23.0,One year,82.88,6731.97,Electronic Check,2020-08-23,2023-04-25,No,Fiber Optic,,,No,?,Yes,South,Medium,99,Yes
CUST1214,Female,66.0,63.0,One year,79.3,429.81,Bank Transfer,2018-07-09,2022-06-17,Yes,Satellite,,No,No,Yes,corrupt,South,Low,5,1
CUST9364,Other,75.0,55.0,One year,54.82,4697.8,Credit Card,2017-11-22,2022-05-04,Yes,DSL,,Yes,unknown,?,corrupt,N/A,Medium,10,Yes
CUST9856,Other,67.0,1.0,Two year,69.58,516.67,Electronic Check,2021-08-13,2023-12-20,No,None,N/A,Yes,unknown,No,corrupt,North,Medium,10,No
CUST3910,Female,68.0,35.0,One year,96.4,5658.05,Mailed Check,2021-08-01,2022-11-26,Yes,Fiber Optic,Yes,,No,Yes,corrupt,West,richhh,-1,1
CUST5597,Other,44.0,62.0,Month-to-month,46.76,2381.44,Electronic Check,2020-04-14,2022-12-21,No,Fiber Optic,No,Yes,unknown,Yes,corrupt,North,Medium,3,No
CUST4944,Female,45.0,63.0,Two year,106.12,6573.82,Bank Transfer,2015-10-23,2022-11-12,No,None,Yes,maybe,Yes,?,corrupt,South,richhh,3,0
CUST2419,Male,62.0,7.0,One year,21.44,4395.37,Mailed Check,2020-08-11,2022-01-17,No,DSL,Yes,,unknown,No,No,East,50000,7,0
CUST8545,Male,28.0,17.0,One year,75.85,7062.18,Mailed Check,2018-06-24,2023-01-29,No,Satellite,,,unknown,Yes,Yes,N/A,50000,7,No
CUST9566,Other,61.0,48.0,Two year,80.0,1779.11,Electronic Check,2020-12-30,2023-09-26,No,Fiber Optic,N/A,maybe,unknown,No,Yes,N/A,Low,good,0
CUST1181,Other,52.0,52.0,Two year,46.4,4907.51,Electronic Check,2018-02-18,2022-12-12,Yes,DSL,N/A,Yes,No,No,No,N/A,Medium,good,0
CUST5104,Male,26.0,3.0,Two year,64.72,3073.94,Electronic Check,2020-02-04,2023-05-05,No,Fiber Optic,N/A,,No,No,corrupt,North,richhh,2,No
,,,,,,,,,,,,,,,,,,,,
CUST3446,Female,64.0,17.0,Month-to-month,46.43,3598.24,Credit Card,2018-08-15,2022-10-09,No,None,N/A,Yes,Yes,?,Yes,North,richhh,good,Yes
CUST6446,Female,53.0,18.0,Month-to-month,106.92,1959.6,Electronic Check,2017-02-08,2023-09-12,No,None,N/A,,Yes,Yes,No,East,richhh,4,1
CUST4014,Male,54.0,62.0,Month-to-month,84.34,6486.11,Mailed Check,2016-03-29,2022-06-14,No,DSL,,Yes,unknown,No,corrupt,N/A,50000,1,Yes
CUST6817,Male,50.0,33.0,One year,100.17,3412.47,Mailed Check,2018-09-08,2022-11-22,No,DSL,Yes,No,unknown,Yes,No,West,richhh,7,No
CUST4707,Other,74.0,13.0,One year,105.53,784.5,Mailed Check,2021-10-08,2023-11-25,No,DSL,N/A,Yes,No,?,Yes,West,Medium,5,1
CUST4187,Other,54.0,61.0,Month-to-month,53.3,3510.21,Mailed Check,2018-10-18,2022-01-01,No,DSL,N/A,maybe,Yes,No,Yes,N/A,High,7,Yes
CUST9153,Other,49.0,46.0,Two year,70.56,5897.06,Bank Transfer,2020-11-28,2023-09-07,No,Satellite,No,No,Yes,No,corrupt,East,richhh,9,0
CUST4881,Male,31.0,69.0,Two year,102.16,7984.33,Bank Transfer,2016-03-31,2022-03-15,No,None,,Yes,unknown,?,corrupt,N/A,50000,9,0
CUST1070,Other,56.0,15.0,Two year,70.95,3573.45,Credit Card,2017-03-21,2022-03-26,Yes,??,,No,Yes,?,No,N/A,Medium,5,No
CUST1544,Other,65.0,13.0,One year,99.45,1067.58,Bank Transfer,2020-05-27,2023-03-18,Yes,DSL,No,Yes,Yes,?,corrupt,North,Low,7,1
CUST2204,Other,75.0,52.0,One year,43.9,2500.68,Bank Transfer,2021-09-26,2023-08-22,Yes,None,,,Yes,?,Yes,West,richhh,7,Yes
